"Set","Song","Date"
"Encore","What's the Use?",2019-06-30
"Encore","Julius",2019-06-30
"Set 1","Cathy's Clown",2019-07-02
"Set 1","Tweezer Reprise",2019-07-02
"Set 1","Carini",2019-07-02
"Set 1","AC/DC Bag",2019-07-02
"Set 1","The Moma Dance",2019-07-02
"Set 1","Theme From the Bottom",2019-07-02
"Set 1","Meat",2019-07-02
"Set 1","Home",2019-07-02
"Set 1","Bathtub Gin",2019-07-02
"Set 1","Walls of the Cave",2019-07-02
"Set 2","Cool Amber and Mercury",2019-07-02
"Set 2","Down with Disease",2019-07-02
"Set 2","Scents and Subtle Sounds",2019-07-02
"Set 2","Twist",2019-07-02
"Set 2","Wilson",2019-07-02
"Set 2","Scent of a Mule",2019-07-02
"Set 2","Fuck Your Face",2019-07-02
"Set 2","Halley's Comet",2019-07-02
"Set 2","Harry Hood",2019-07-02
"Encore","Fee",2019-07-02
"Encore","A Life Beyond The Dream",2019-07-02
"Encore","First Tube",2019-07-02
"Set 1","Fluffhead",2019-07-03
"Set 1","Guyute",2019-07-03
"Set 1","Martian Monster",2019-07-03
"Set 1","Llama",2019-07-03
"Set 1","Steam",2019-07-03
"Set 1","Poor Heart",2019-07-03
"Set 1","Crazy Sometimes",2019-07-03
"Set 1","The Horse",2019-07-03
"Set 1","Silent in the Morning",2019-07-03
"Set 1","Sleep",2019-07-03
"Set 1","Drift While You're Sleeping",2019-07-03
"Set 2","No Men In No Man's Land",2019-07-03
"Set 2","Dirt",2019-07-03
"Set 2","Plasma",2019-07-03
"Set 2","We Are Come to Outlive Our Brains",2019-07-03
"Set 2","Plasma",2019-07-03
"Set 2","Tweezer Reprise",2019-07-03
"Set 2","The Wedge",2019-07-03
"Set 2","Sneakin' Sally Through the Alley",2019-07-03
"Set 2","Run Like an Antelope",2019-07-03
"Set 2","More",2019-07-03
"Set 2","Slave to the Traffic Light",2019-07-03
"Encore","Rock and Roll",2019-07-03
"Set 1","Free",2019-07-05
"Set 1","Blaze On",2019-07-05
"Set 1","555",2019-07-05
"Set 1","Tube",2019-07-05
"Set 1","Brian and Robert",2019-07-05
"Set 1","Halfway to the Moon",2019-07-05
"Set 1","Ocelot",2019-07-05
"Set 1","Rift",2019-07-05
"Set 1","Everything's Right",2019-07-05
"Set 1","Runaway Jim",2019-07-05
"Set 2","Sand",2019-07-05
"Set 2","Axilla",2019-07-05
"Set 2","Mercury",2019-07-05
"Set 2","Wading in the Velvet Sea",2019-07-05
"Set 2","Fuego",2019-07-05
"Set 2","Say It To Me S.A.N.T.O.S.",2019-07-05
"Set 2","Character Zero",2019-07-05
"Encore","Bug",2019-07-05
"Encore","The Squirming Coil",2019-07-05
"Set 1","Carini",2019-07-06
"Set 1","Possum",2019-07-06
"Set 1","Set Your Soul Free",2019-07-06
"Set 1","Thread",2019-07-06
"Set 1","Wolfman's Brother",2019-07-06
"Set 1","Reba",2019-07-06
"Set 1","Back on the Train",2019-07-06
"Set 1","Mound",2019-07-06
"Set 1","About to Run",2019-07-06
"Set 1","Down with Disease",2019-07-06
"Set 1","Simple",2019-07-06
"Set 1","Backwards Down the Number Line",2019-07-06
"Set 1","Death Don't Hurt Very Long",2019-07-06
"Set 1","46 Days",2019-07-06
"Set 1","What's the Use?",2019-07-06
"Set 1","Mexican Cousin",2019-07-06
"Set 1","Also Sprach Zarathustra",2019-07-06
"Set 1","Split Open and Melt",2019-07-06
"Set 1","Suzy Greenberg",2019-07-06
"Encore","Rise/Come Together",2019-07-06
"Encore","Wilson",2019-07-06
"Set 1","Energy",2019-07-09
"Set 1","Weekapaug Groove",2019-07-09
"Set 1","The Moma Dance",2019-07-09
"Set 1","Maze",2019-07-09
"Set 1","Lengthwise",2019-07-09
"Set 1","Maze",2019-07-09
"Set 1","Petrichor",2019-07-09
"Set 1","Things People Do",2019-07-09
"Set 1","Sample in a Jar",2019-07-09
"Set 1","Bathtub Gin",2019-07-09
"Set 2","Soul Planet",2019-07-09
"Set 2","Wider",2019-07-09
"Set 2","Undermind",2019-07-09
"Set 2","The Final Hurrah",2019-07-09
"Set 2","Beneath a Sea of Stars Part 1",2019-07-09
"Set 2","Ghost",2019-07-09
"Set 2","Birds of a Feather",2019-07-09
"Set 2","Waste",2019-07-09
"Set 2","Golgi Apparatus",2019-07-09
"Encore","Foam",2019-07-09
"Encore","Contact",2019-07-09
"Encore","More",2019-07-09
"Set 1","Buried Alive",2019-07-10
"Set 1","Cavern",2019-07-10
"Set 1","Dogs Stole Things",2019-07-10
"Set 1","Sugar Shack",2019-07-10
"Set 1","Stash",2019-07-10
"Set 1","Wingsuit",2019-07-10
"Set 1","Limb By Limb",2019-07-10
"Set 1","Gumbo",2019-07-10
"Set 1","Stray Dog",2019-07-10
"Set 1","Steam",2019-07-10
"Set 1","David Bowie",2019-07-10
"Set 2","Party Time",2019-07-10
"Set 2","Chalk Dust Torture",2019-07-10
"Set 2","Ruby Waves",2019-07-10
"Set 2","Seven Below",2019-07-10
"Set 2","Stealing Time From the Faulty Plan",2019-07-10
"Set 2","Piper",2019-07-10
"Set 2","Ruby Waves",2019-07-10
"Set 2","I Always Wanted It This Way",2019-07-10
"Set 2","Drift While You're Sleeping",2019-07-10
"Encore","Bouncing Around the Room",2019-07-10
"Encore","Saw It Again",2019-07-10
"Encore","Kung",2019-07-10
"Encore","Saw It Again",2019-07-10
"Encore","Slave to the Traffic Light",2019-07-10
"Set 1","Sand",2019-07-12
"Set 1","Tweezer",2019-07-12
"Set 1","Free",2019-07-12
"Set 1","Turtle in the Clouds",2019-07-12
"Set 1","Set Your Soul Free",2019-07-12
"Set 1","Lawn Boy",2019-07-12
"Set 1","Camel Walk",2019-07-12
"Set 1","Theme From the Bottom",2019-07-12
"Set 1","Rift",2019-07-12
"Set 1","Wolfman's Brother",2019-07-12
"Set 2","No Men In No Man's Land",2019-07-12
"Set 2","Prince Caspian",2019-07-12
"Set 2","Everything's Right",2019-07-12
"Set 2","Roses Are Free",2019-07-12
"Set 2","Also Sprach Zarathustra",2019-07-12
"Set 2","The Wedge",2019-07-12
"Set 2","Light",2019-07-12
"Set 2","Plasma",2019-07-12
"Set 2","Light",2019-07-12
"Set 2","46 Days",2019-07-12
"Set 2","The Squirming Coil",2019-07-12
"Encore","A Life Beyond The Dream",2019-07-12
"Encore","Tube",2019-07-12
"Encore","Grind",2019-07-12
"Set 1","AC/DC Bag",2019-07-13
"Set 1","NICU",2019-07-13
"Set 1","Shade",2019-07-13
"Set 1","Funky Bitch",2019-07-13
"Set 1","Blaze On",2019-07-13
"Set 1","Ya Mar",2019-07-13
"Set 1","Frost",2019-07-13
"Set 1","The Sloth",2019-07-13
"Set 1","Fuck Your Face",2019-07-13
"Set 1","My Friend, My Friend",2019-07-13
"Set 1","The Final Hurrah",2019-07-13
"Set 1","Character Zero",2019-07-13
"Set 2","Halley's Comet",2019-07-13
"Set 2","A Song I Heard the Ocean Sing",2019-07-13
"Set 2","Runaway Jim",2019-07-13
"Set 2","Undermind",2019-07-13
"Set 2","Ghost",2019-07-13
"Set 2","Golden Age",2019-07-13
"Set 2","Back on the Train",2019-07-13
"Set 2","Harry Hood",2019-07-13
"Encore","Say It To Me S.A.N.T.O.S.",2019-07-13
"Set 1","The Landlady",2019-07-14
"Set 1","Olivia's Pool",2019-07-14
"Set 1","The Man Who Stepped Into Yesterday",2019-07-14
"Set 1","Avenu Malkenu",2019-07-14
"Set 1","The Man Who Stepped Into Yesterday",2019-07-14
"Set 1","Meatstick",2019-07-14
"Set 1","Vultures",2019-07-14
"Set 1","Spock's Brain",2019-07-14
"Set 1","Pebbles and Marbles",2019-07-14
"Set 1","Glide",2019-07-14
"Set 1","About to Run",2019-07-14
"Set 1","Strange Design",2019-07-14
"Set 1","Timber (Jerry The Mule)",2019-07-14
"Set 1","I Didn't Know",2019-07-14
"Set 1","Good Times Bad Times",2019-07-14
"Set 2","Mercury",2019-07-14
"Set 2","Ruby Waves",2019-07-14
"Set 2","Twist",2019-07-14
"Set 2","Swept Away",2019-07-14
"Set 2","Steep",2019-07-14
"Set 2","Death Don't Hurt Very Long",2019-07-14
"Set 2","Icculus",2019-07-14
"Set 2","Buffalo Bill",2019-07-14
"Set 2","Icculus Reprise",2019-07-14
"Set 2","You Enjoy Myself",2019-07-14
"Set 2","Catapult",2019-07-14
"Set 2","Contact",2019-07-14
"Set 2","You Enjoy Myself",2019-07-14
"Encore","More",2019-07-14
"Encore","Tweezer Reprise",2019-07-14
"Set 1","Can't Always Listen",2019-08-30
"Set 1","Free",2019-08-30
"Set 1","No Men In No Man's Land",2019-08-30
"Set 1","555",2019-08-30
"Set 1","Back on the Train",2019-08-30
"Set 1","Rift",2019-08-30
"Set 1","Steam",2019-08-30
"Set 1","Poor Heart",2019-08-30
"Set 1","Undermind",2019-08-30
"Set 1","Train Song",2019-08-30
"Set 1","Wingsuit",2019-08-30
"Set 1","Blaze On",2019-08-30
"Set 2","Everything's Right",2019-08-30
"Set 2","Mercury",2019-08-30
"Set 2","Shade",2019-08-30
"Set 2","Light",2019-08-30
"Set 2","Party Time",2019-08-30
"Set 2","Sand",2019-08-30
"Set 2","What's the Use?",2019-08-30
"Set 2","Harry Hood",2019-08-30
"Encore","Say It To Me S.A.N.T.O.S.",2019-08-30
"Set 1","The Moma Dance",2019-08-31
"Set 1","The Final Hurrah",2019-08-31
"Set 1","Gumbo",2019-08-31
"Set 1","Access Me",2019-08-31
"Set 1","Funky Bitch",2019-08-31
"Set 1","Ghost",2019-08-31
"Set 1","Tube",2019-08-31
"Set 1","Mountains in the Mist",2019-08-31
"Set 1","Drift While You're Sleeping",2019-08-31
"Set 2","Mike's Song",2019-08-31
"Set 2","I Am Hydrogen",2019-08-31
"Set 2","Weekapaug Groove",2019-08-31
"Set 2","46 Days",2019-08-31
"Set 2","Set Your Soul Free",2019-08-31
"Set 2","Down with Disease",2019-08-31
"Set 2","NICU",2019-08-31
"Set 2","Bug",2019-08-31
"Set 2","The Wedge",2019-08-31
"Set 2","Slave to the Traffic Light",2019-08-31
"Encore","Brian and Robert",2019-08-31
"Encore","Character Zero",2019-08-31
"Set 1","Stray Dog",2019-09-01
"Set 1","Stealing Time From the Faulty Plan",2019-09-01
"Set 1","Turtle in the Clouds",2019-09-01
"Set 1","Wolfman's Brother",2019-09-01
"Set 1","Birds of a Feather",2019-09-01
"Set 1","We Are Come to Outlive Our Brains",2019-09-01
"Set 1","Taste",2019-09-01
"Set 1","My Friend, My Friend",2019-09-01
"Set 1","Twenty Years Later",2019-09-01
"Set 1","Sparkle",2019-09-01
"Set 1","Crazy Sometimes",2019-09-01
"Set 1","Bathtub Gin",2019-09-01
"Set 2","Sightless Escape",2019-09-01
"Set 2","Fuego",2019-09-01
"Set 2","Piper",2019-09-01
"Set 2","Tweezer",2019-09-01
"Set 2","Also Sprach Zarathustra",2019-09-01
"Set 2","Chalk Dust Torture",2019-09-01
"Set 2","Waste",2019-09-01
"Set 2","Cavern",2019-09-01
"Set 2","First Tube",2019-09-01
"Encore","The Horse",2019-09-01
"Encore","Silent in the Morning",2019-09-01
"Encore","A Life Beyond The Dream",2019-09-01
"Encore","Tweezer Reprise",2019-09-01
"Set 1","First Tube",2019-11-29
"Set 1","The Final Hurrah",2019-11-29
"Set 1","NICU",2019-11-29
"Set 1","Steam",2019-11-29
"Set 1","Scent of a Mule",2019-11-29
"Set 1","Bye Bye Foot",2019-11-29
"Set 1","No Men In No Man's Land",2019-11-29
"Set 1","Gumbo",2019-11-29
"Set 1","My Soul",2019-11-29
"Set 1","Maybe",2019-11-29
"Set 1","Sand",2019-11-29
"Set 1","Fire",2019-11-29
"Set 2","46 Days",2019-11-29
"Set 2","Back on the Train",2019-11-29
"Set 2","Plasma",2019-11-29
"Set 2","Farmhouse",2019-11-29
"Set 2","Light",2019-11-29
"Set 2","Plasma",2019-11-29
"Set 2","Birds of a Feather",2019-11-29
"Set 2","Joy",2019-11-29
"Set 2","Simple",2019-11-29
"Set 2","Set Your Soul Free",2019-11-29
"Set 2","Plasma",2019-11-29
"Set 2","Walk Away",2019-11-29
"Encore","Meatstick",2019-11-29
"Encore","Sleep",2019-11-29
"Encore","Driver",2019-11-29
"Encore","Bug",2019-11-29
"Set 1","Turtle in the Clouds",2019-11-30
"Set 1","Punch You in the Eye",2019-11-30
"Set 1","Llama",2019-11-30
"Set 1","Meat",2019-11-30
"Set 1","The Old Home Place",2019-11-30
"Set 1","Lawn Boy",2019-11-30
"Set 1","I Didn't Know",2019-11-30
"Set 1","Maze",2019-11-30
"Set 1","Horn",2019-11-30
"Set 1","Gotta Jibboo",2019-11-30
"Set 1","Stash",2019-11-30
"Set 1","Plasma",2019-11-30
"Set 1","Golgi Apparatus",2019-11-30
"Set 2","Bathtub Gin",2019-11-30
"Set 2","Alaska",2019-11-30
"Set 2","What's the Use?",2019-11-30
"Set 2","Piper",2019-11-30
"Set 2","Golden Age",2019-11-30
"Set 2","Plasma",2019-11-30
"Set 2","Harry Hood",2019-11-30
"Encore","Big Black Furry Creature from Mars",2019-11-30
"Encore","Kung",2019-11-30
"Encore","Wombat",2019-11-30
"Encore","Possum",2019-11-30
"Encore","Plasma",2019-11-30
"Set 1","Ghost",2019-12-01
"Set 1","Rift",2019-12-01
"Set 1","The Man Who Stepped Into Yesterday",2019-12-01
"Set 1","Avenu Malkenu",2019-12-01
"Set 1","The Man Who Stepped Into Yesterday",2019-12-01
"Set 1","The Wedge",2019-12-01
"Set 1","Martian Monster",2019-12-01
"Set 1","Timber (Jerry The Mule)",2019-12-01
"Set 1","Cool It Down",2019-12-01
"Set 1","Roggae",2019-12-01
"Set 1","Poor Heart",2019-12-01
"Set 1","Tube",2019-12-01
"Set 1","Character Zero",2019-12-01
"Set 2","Everything's Right",2019-12-01
"Set 2","Down with Disease",2019-12-01
"Set 2","Cities",2019-12-01
"Set 2","Carini",2019-12-01
"Set 2","Ruby Waves",2019-12-01
"Set 2","Twenty Years Later",2019-12-01
"Set 2","Backwards Down the Number Line",2019-12-01
"Set 2","Say It To Me S.A.N.T.O.S.",2019-12-01
"Encore","Roses Are Free",2019-12-01
"Encore","Slave to the Traffic Light",2019-12-01
"Set 1","Hello My Baby",2019-12-03
"Set 1","Tweezer",2019-12-03
"Set 1","Free",2019-12-03
"Set 1","The Moma Dance",2019-12-03
"Set 1","Tweezer",2019-12-03
"Set 1","Blaze On",2019-12-03
"Set 1","Jesus Just Left Chicago",2019-12-03
"Set 1","Kill Devil Falls",2019-12-03
"Set 1","Tweezer",2019-12-03
"Set 1","Ya Mar",2019-12-03
"Set 1","Drift While You're Sleeping",2019-12-03
"Set 2","Chalk Dust Torture",2019-12-03
"Set 2","Tweezer",2019-12-03
"Set 2","Mike's Song",2019-12-03
"Set 2","Sparkle",2019-12-03
"Set 2","Ass Handed",2019-12-03
"Set 2","Weekapaug Groove",2019-12-03
"Set 2","Miss You",2019-12-03
"Set 2","Waves",2019-12-03
"Set 2","Twist",2019-12-03
"Set 2","A Day in the Life",2019-12-03
"Set 2","Also Sprach Zarathustra",2019-12-03
"Set 2","More",2019-12-03
"Encore","Waste",2019-12-03
"Encore","Tweezer Reprise",2019-12-03
"Set 1","555",2019-12-04
"Set 1","AC/DC Bag",2019-12-04
"Set 1","Cars Trucks Buses",2019-12-04
"Set 1","Water in the Sky",2019-12-04
"Set 1","Sample in a Jar",2019-12-04
"Set 1","Theme From the Bottom",2019-12-04
"Set 1","Funky Bitch",2019-12-04
"Set 1","Wolfman's Brother",2019-12-04
"Set 1","Halley's Comet",2019-12-04
"Set 1","When the Circus Comes",2019-12-04
"Set 1","Victim",2019-12-04
"Set 1","Run Like an Antelope",2019-12-04
"Set 2","Cavern",2019-12-04
"Set 2","Runaway Jim",2019-12-04
"Set 2","Ghosts of the Forest",2019-12-04
"Set 2","A Song I Heard the Ocean Sing",2019-12-04
"Set 2","Prince Caspian",2019-12-04
"Set 2","Fuego",2019-12-04
"Set 2","You Enjoy Myself",2019-12-04
"Set 2","Good Times Bad Times",2019-12-04
"Encore","Hold Your Head Up",2019-12-04
"Encore","Terrapin",2019-12-04
"Encore","Hold Your Head Up",2019-12-04
"Encore","Julius",2019-12-04
"Set 1","Carolina",2019-12-06
"Set 1","Party Time",2019-12-06
"Set 1","Strawberry Letter 23",2019-12-06
"Set 1","Undermind",2019-12-06
"Set 1","I Been Around",2019-12-06
"Set 1","Divided Sky",2019-12-06
"Set 1","The Sloth",2019-12-06
"Set 1","Destiny Unbound",2019-12-06
"Set 1","We Are Come to Outlive Our Brains",2019-12-06
"Set 1","My Friend, My Friend",2019-12-06
"Set 1","About to Run",2019-12-06
"Set 1","The Horse",2019-12-06
"Set 1","Silent in the Morning",2019-12-06
"Set 1","David Bowie",2019-12-06
"Set 2","Axilla",2019-12-06
"Set 2","Scents and Subtle Sounds",2019-12-06
"Set 2","No Quarter",2019-12-06
"Set 2","Your Pet Cat",2019-12-06
"Set 2","Mercury",2019-12-06
"Set 2","Saw It Again",2019-12-06
"Set 2","Limb By Limb",2019-12-06
"Set 2","The Lizards",2019-12-06
"Set 2","Suzy Greenberg",2019-12-06
"Encore","Bittersweet Motel",2019-12-06
"Encore","Death Don't Hurt Very Long",2019-12-06
"Encore","Loving Cup",2019-12-06
"Set 1","Fluffhead",2019-12-07
"Set 1","Ocelot",2019-12-07
"Set 1","Nellie Kane",2019-12-07
"Set 1","The Dogs",2019-12-07
"Set 1","Reba",2019-12-07
"Set 1","Halfway to the Moon",2019-12-07
"Set 1","Train Song",2019-12-07
"Set 1","Guyute",2019-12-07
"Set 1","Strange Design",2019-12-07
"Set 1","Moonage Daydream",2019-12-07
"Set 2","The Connection",2019-12-07
"Set 2","Mr. Completely",2019-12-07
"Set 2","Crosseyed and Painless",2019-12-07
"Set 2","Dirt",2019-12-07
"Set 2","Cool Amber and Mercury",2019-12-07
"Set 2","Split Open and Melt",2019-12-07
"Set 2","Crosseyed and Painless",2019-12-07
"Set 2","Split Open and Melt",2019-12-07
"Set 2","A Life Beyond The Dream",2019-12-07
"Set 2","Wilson",2019-12-07
"Set 2","The Squirming Coil",2019-12-07
"Encore","Grind",2019-12-07
"Encore","Frankenstein",2019-12-07
"Set 1","Sigma Oasis",2019-12-08
"Set 1","Buried Alive",2019-12-08
"Set 1","Guelah Papyrus",2019-12-08
"Set 1","My Sweet One",2019-12-08
"Set 1","Everything is Hollow",2019-12-08
"Set 1","The Curtain",2019-12-08
"Set 1","Mound",2019-12-08
"Set 1","Brian and Robert",2019-12-08
"Set 1","Crazy Sometimes",2019-12-08
"Set 1","Frost",2019-12-08
"Set 1","Breath and Burning",2019-12-08
"Set 1","Alumni Blues",2019-12-08
"Set 1","Letter to Jimmy Page",2019-12-08
"Set 1","Alumni Blues",2019-12-08
"Set 1","It's Ice",2019-12-08
"Set 1","Walls of the Cave",2019-12-08
"Set 2","After Midnight",2019-12-08
"Set 2","Stealing Time From the Faulty Plan",2019-12-08
"Set 2","Energy",2019-12-08
"Set 2","Soul Planet",2019-12-08
"Set 2","Wingsuit",2019-12-08
"Set 2","I Always Wanted It This Way",2019-12-08
"Set 2","Petrichor",2019-12-08
"Set 2","Boogie On Reggae Woman",2019-12-08
"Set 2","Rise/Come Together",2019-12-08
"Encore","Pebbles and Marbles",2019-12-08
"Encore","Beneath a Sea of Stars Part 1",2019-12-08
"Encore","Izabella",2019-12-08
"Encore","Chalk Dust Torture Reprise",2019-12-08
"Set 1","Evening Song",2019-12-28
"Set 1","No Men In No Man's Land",2019-12-28
"Set 1","Down with Disease",2019-12-28
"Set 1","20-20 Vision",2019-12-28
"Set 1","Ghost",2019-12-28
"Set 1","Gumbo",2019-12-28
"Set 1","Rift",2019-12-28
"Set 1","Weigh",2019-12-28
"Set 1","Dog Faced Boy",2019-12-28
"Set 1","Twenty Years Later",2019-12-28
"Set 1","Tube",2019-12-28
"Set 1","Say It To Me S.A.N.T.O.S.",2019-12-28
"Set 2","Everything's Right",2019-12-28
"Set 2","Beneath a Sea of Stars Part 1",2019-12-28
"Set 2","Set Your Soul Free",2019-12-28
"Set 2","Gotta Jibboo",2019-12-28
"Set 2","Free",2019-12-28
"Set 2","Piper",2019-12-28
"Set 2","Drowned",2019-12-28
"Set 2","Ass Handed",2019-12-28
"Set 2","Chalk Dust Torture Reprise",2019-12-28
"Set 2","Character Zero",2019-12-28
"Encore","A Life Beyond The Dream",2019-12-28
"Encore","Rocky Top",2019-12-28
"Set 1","Turtle in the Clouds",2019-12-29
"Set 1","The Moma Dance",2019-12-29
"Set 1","Kill Devil Falls",2019-12-29
"Set 1","Yarmouth Road",2019-12-29
"Set 1","The Wedge",2019-12-29
"Set 1","Beauty of a Broken Heart",2019-12-29
"Set 1","Fuego",2019-12-29
"Set 1","My Friend, My Friend",2019-12-29
"Set 1","Birds of a Feather",2019-12-29
"Set 1","While My Guitar Gently Weeps",2019-12-29
"Set 1","Walls of the Cave",2019-12-29
"Set 2","Carini",2019-12-29
"Set 2","Back on the Train",2019-12-29
"Set 2","Bathtub Gin",2019-12-29
"Set 2","Golden Age",2019-12-29
"Set 2","Also Sprach Zarathustra",2019-12-29
"Set 2","Sneakin' Sally Through the Alley",2019-12-29
"Set 2","Chalk Dust Torture",2019-12-29
"Set 2","Harry Hood",2019-12-29
"Encore","Show of Life",2019-12-29
"Encore","Run Like an Antelope",2019-12-29
"Set 1","Wilson",2019-12-30
"Set 1","The Final Hurrah",2019-12-30
"Set 1","46 Days",2019-12-30
"Set 1","The Ballad of Curtis Loew",2019-12-30
"Set 1","Blaze On",2019-12-30
"Set 1","Corinna",2019-12-30
"Set 1","Mike's Song",2019-12-30
"Set 1","Contact",2019-12-30
"Set 1","Weekapaug Groove",2019-12-30
"Set 1","About to Run",2019-12-30
"Set 1","More",2019-12-30
"Set 2","Tweezer",2019-12-30
"Set 2","Ruby Waves",2019-12-30
"Set 2","Steam",2019-12-30
"Set 2","Tweezer",2019-12-30
"Set 2","Ruby Waves",2019-12-30
"Set 2","Slave to the Traffic Light",2019-12-30
"Encore","Rock and Roll",2019-12-30
"Set 1","Martian Monster",2019-12-31
"Set 1","Buried Alive",2019-12-31
"Set 1","AC/DC Bag",2019-12-31
"Set 1","Halley's Comet",2019-12-31
"Set 1","Prince Caspian",2019-12-31
"Set 1","Sparkle",2019-12-31
"Set 1","Axilla",2019-12-31
"Set 1","Maze",2019-12-31
"Set 1","Fluffhead",2019-12-31
"Set 1","Rise/Come Together",2019-12-31
"Set 2","Punch You in the Eye",2019-12-31
"Set 2","Wolfman's Brother",2019-12-31
"Set 2","Light",2019-12-31
"Set 2","Twist",2019-12-31
"Set 2","Soul Planet",2019-12-31
"Set 2","Mercury",2019-12-31
"Set 2","Possum",2019-12-31
"Set 3","Send in the Clowns",2019-12-31
"Set 3","First Tube",2019-12-31
"Set 3","Auld Lang Syne",2019-12-31
"Set 3","Sand",2019-12-31
"Set 3","Drift While You're Sleeping",2019-12-31
"Set 3","What's the Use?",2019-12-31
"Set 3","You Enjoy Myself",2019-12-31
"Encore","Tweezer Reprise",2019-12-31
"Encore","Rescue Squad",2019-12-31
"Set 1","Jam",2020-02-19
"Set 1","Jam",2020-02-19
"Set 1","Sunshine Superman",2020-02-19
"Set 1","Jam",2020-02-19
"Set 1","Windora Bug",2020-02-19
"Set 1","Torn and Frayed",2020-02-20
"Set 1","Ghost",2020-02-20
"Set 1","Free",2020-02-20
"Set 1","Shipwreck",2020-02-20
"Set 1","Free",2020-02-20
"Set 1","Shake Your Coconuts",2020-02-20
"Set 1","Victim",2020-02-20
"Set 1","The Moma Dance",2020-02-20
"Set 1","Gotta Jibboo",2020-02-20
"Set 1","Shade",2020-02-20
"Set 1","The Landlady",2020-02-20
"Set 1","Destiny Unbound",2020-02-20
"Set 1","Steam",2020-02-20
"Set 1","Crosseyed and Painless",2020-02-20
"Set 1","Run Like an Antelope",2020-02-20
"Set 1","Cavern",2020-02-20
"Set 1","Beneath a Sea of Stars Part 1",2020-02-20
"Set 1","Say It To Me S.A.N.T.O.S.",2020-02-20
"Encore","You Enjoy Myself",2020-02-20
"Set 1","Turtle in the Clouds",2020-02-21
"Set 1","Shafty",2020-02-21
"Set 1","Plasma",2020-02-21
"Set 1","Shafty",2020-02-21
"Set 1","Plasma",2020-02-21
"Set 1","The Lizards",2020-02-21
"Set 1","Bathtub Gin",2020-02-21
"Set 1","Shafty",2020-02-21
"Set 1","Bathtub Gin",2020-02-21
"Set 1","Blaze On",2020-02-21
"Set 1","Sea and Sand",2020-02-21
"Set 1","Possum",2020-02-21
"Set 2","Sigma Oasis",2020-02-21
"Set 2","Also Sprach Zarathustra",2020-02-21
"Set 2","Drift While You're Sleeping",2020-02-21
"Set 2","Lifeboy",2020-02-21
"Set 2","I Always Wanted It This Way",2020-02-21
"Set 2","No Men In No Man's Land",2020-02-21
"Set 2","Piper",2020-02-21
"Set 2","Good Times Bad Times",2020-02-21
